route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
02200,01001,02200_01001_692,久我・南工業団地,,1,02200_01001_692,S_0228E000,1,0
02200,01001,02200_01001_694,久我・南工業団地,,1,02200_01001_694,S_0228D000,1,0
02200,01001,02200_01001_695,中書島・横大路車庫,,1,02200_01001_695,S_0229D000,1,0
02200,01001,02200_01001_696,久我・南工業団地,,1,02200_01001_696,S_0228E000,1,0
02200,01001,02200_01001_698,久我・南工業団地,,1,02200_01001_698,S_0228D000,1,0
02200,01001,02200_01001_699,中書島・横大路車庫,,1,02200_01001_699,S_0229D000,1,0
02200,01001,02200_01001_700,久我・南工業団地,,1,02200_01001_700,S_0228E000,1,0
02200,01001,02200_01001_702,久我・南工業団地,,1,02200_01001_702,S_0228D000,1,0
02200,01001,02200_01001_703,中書島・横大路車庫,,1,02200_01001_703,S_0229D000,1,0
02200,01001,02200_01001_704,久我・南工業団地,,1,02200_01001_704,S_0228E000,1,0
02200,01001,02200_01001_705,中書島・横大路車庫,,1,02200_01001_705,S_0229D000,1,0
02200,01001,02200_01001_706,久我・南工業団地,,1,02200_01001_706,S_0228D000,1,0
02200,01001,02200_01001_708,久我・南工業団地,,1,02200_01001_708,S_0228D000,1,0
02200,01001,02200_01001_709,中書島・横大路車庫,,1,02200_01001_709,S_0229D000,1,0
02200,01001,02200_01001_710,久我・南工業団地,,1,02200_01001_710,S_0228E000,1,0
02200,01001,02200_01001_711,久我・南工業団地,,1,02200_01001_711,S_0228D000,1,0
02200,01001,02200_01001_713,中書島・横大路車庫,,1,02200_01001_713,S_0229D000,1,0
02200,01001,02200_01001_714,久我・南工業団地,,1,02200_01001_714,S_0228E000,1,0
02200,01001,02200_01001_715,中書島・横大路車庫,,1,02200_01001_715,S_0229D000,1,0
02200,02001,02200_02001_12104,久我・南工業団地,,1,02200_02001_12104,S_0228D000,1,0
02200,02001,02200_02001_12106,中書島・横大路車庫,,1,02200_02001_12106,S_0229D000,1,0
02200,02001,02200_02001_12107,久我・南工業団地,,1,02200_02001_12107,S_0228E000,1,0
02200,02001,02200_02001_12108,久我・南工業団地,,1,02200_02001_12108,S_0228D000,1,0
02200,02001,02200_02001_12109,中書島・横大路車庫,,1,02200_02001_12109,S_0229D000,1,0
02200,02001,02200_02001_12111,久我・南工業団地,,1,02200_02001_12111,S_0228D000,1,0
02200,02001,02200_02001_12112,中書島・横大路車庫,,1,02200_02001_12112,S_0229D000,1,0
02200,02001,02200_02001_12113,久我・南工業団地,,1,02200_02001_12113,S_0228E000,1,0
02200,02001,02200_02001_12115,久我・南工業団地,,1,02200_02001_12115,S_0228D000,1,0
02200,02001,02200_02001_12116,中書島・横大路車庫,,1,02200_02001_12116,S_0229D000,1,0
02200,02001,02200_02001_12117,久我・南工業団地,,1,02200_02001_12117,S_0228E000,1,0
02200,02001,02200_02001_12119,久我・南工業団地,,1,02200_02001_12119,S_0228D000,1,0
02200,02001,02200_02001_12120,中書島・横大路車庫,,1,02200_02001_12120,S_0229D000,1,0
02200,02001,02200_02001_12121,久我・南工業団地,,1,02200_02001_12121,S_0228E000,1,0
02200,02001,02200_02001_12123,久我・南工業団地,,1,02200_02001_12123,S_0228D000,1,0
02200,02001,02200_02001_12124,中書島・横大路車庫,,1,02200_02001_12124,S_0229D000,1,0
02200,02001,02200_02001_12125,久我・南工業団地,,1,02200_02001_12125,S_0228E000,1,0
02200,02001,02200_02001_12127,久我・南工業団地,,1,02200_02001_12127,S_0228D000,1,0
02200,02001,02200_02001_12128,中書島・横大路車庫,,1,02200_02001_12128,S_0229D000,1,0
02200,02001,02200_02001_12129,久我・南工業団地,,1,02200_02001_12129,S_0228E000,1,0
02200,02001,02200_02001_12131,久我・南工業団地,,1,02200_02001_12131,S_0228D000,1,0
02200,02001,02200_02001_12132,中書島・横大路車庫,,1,02200_02001_12132,S_0229D000,1,0
02200,02001,02200_02001_12133,久我・南工業団地,,1,02200_02001_12133,S_0228E000,1,0
02200,02001,02200_02001_12135,久我・南工業団地,,1,02200_02001_12135,S_0228D000,1,0
02200,02001,02200_02001_12136,中書島・横大路車庫,,1,02200_02001_12136,S_0229D000,1,0
02200,02001,02200_02001_12137,久我・南工業団地,,1,02200_02001_12137,S_0228E000,1,0
02200,02001,02200_02001_12139,久我・南工業団地,,1,02200_02001_12139,S_0228D000,1,0
02200,02001,02200_02001_12140,中書島・横大路車庫,,1,02200_02001_12140,S_0229D000,1,0
02200,02001,02200_02001_12141,久我・南工業団地,,1,02200_02001_12141,S_0228E000,1,0
02200,02001,02200_02001_12143,久我・南工業団地,,1,02200_02001_12143,S_0228D000,1,0
02200,02001,02200_02001_12144,中書島・横大路車庫,,1,02200_02001_12144,S_0229D000,1,0
02200,02001,02200_02001_12145,久我・南工業団地,,1,02200_02001_12145,S_0228E000,1,0
02200,02001,02200_02001_12147,久我・南工業団地,,1,02200_02001_12147,S_0228D000,1,0
02200,02001,02200_02001_12148,中書島・横大路車庫,,1,02200_02001_12148,S_0229D000,1,0
02200,02001,02200_02001_12149,久我・南工業団地,,1,02200_02001_12149,S_0228E000,1,0
02200,02001,02200_02001_12151,久我・南工業団地,,1,02200_02001_12151,S_0228D000,1,0
02200,02001,02200_02001_12152,中書島・横大路車庫,,1,02200_02001_12152,S_0229D000,1,0
02200,02001,02200_02001_12153,久我・南工業団地,,1,02200_02001_12153,S_0228E000,1,0
02200,02001,02200_02001_12154,中書島・横大路車庫,,1,02200_02001_12154,S_0229D000,1,0
02200,02001,02200_02001_12155,久我・南工業団地,,1,02200_02001_12155,S_0228D000,1,0
02200,02001,02200_02001_12156,中書島・横大路車庫,,1,02200_02001_12156,S_0229D000,1,0
02200,02001,02200_02001_12157,久我・南工業団地,,1,02200_02001_12157,S_0228D000,1,0
02200,02001,02200_02001_12159,久我・南工業団地,,1,02200_02001_12159,S_0228D000,1,0
02200,02001,02200_02001_12160,中書島・横大路車庫,,1,02200_02001_12160,S_0229D000,1,0
02200,02001,02200_02001_12161,久我・南工業団地,,1,02200_02001_12161,S_0228E000,1,0
02200,02001,02200_02001_12162,中書島・横大路車庫,,1,02200_02001_12162,S_0229D000,1,0
02200,03001,02200_03001_6784,久我・南工業団地,,1,02200_03001_6784,S_0228D000,1,0
02200,03001,02200_03001_6786,中書島・横大路車庫,,1,02200_03001_6786,S_0229D000,1,0
02200,03001,02200_03001_6787,久我・南工業団地,,1,02200_03001_6787,S_0228E000,1,0
02200,03001,02200_03001_6789,久我・南工業団地,,1,02200_03001_6789,S_0228D000,1,0
02200,03001,02200_03001_6790,中書島・横大路車庫,,1,02200_03001_6790,S_0229D000,1,0
02200,03001,02200_03001_6791,久我・南工業団地,,1,02200_03001_6791,S_0228E000,1,0
02200,03001,02200_03001_6793,久我・南工業団地,,1,02200_03001_6793,S_0228D000,1,0
02200,03001,02200_03001_6794,中書島・横大路車庫,,1,02200_03001_6794,S_0229D000,1,0
02200,03001,02200_03001_6795,久我・南工業団地,,1,02200_03001_6795,S_0228E000,1,0
02200,03001,02200_03001_6797,久我・南工業団地,,1,02200_03001_6797,S_0228D000,1,0
02200,03001,02200_03001_6798,中書島・横大路車庫,,1,02200_03001_6798,S_0229D000,1,0
02200,03001,02200_03001_6799,久我・南工業団地,,1,02200_03001_6799,S_0228E000,1,0
02200,03001,02200_03001_6801,久我・南工業団地,,1,02200_03001_6801,S_0228D000,1,0
02200,03001,02200_03001_6802,中書島・横大路車庫,,1,02200_03001_6802,S_0229D000,1,0
02200,03001,02200_03001_6803,久我・南工業団地,,1,02200_03001_6803,S_0228E000,1,0
02200,03001,02200_03001_6805,久我・南工業団地,,1,02200_03001_6805,S_0228D000,1,0
02200,03001,02200_03001_6806,中書島・横大路車庫,,1,02200_03001_6806,S_0229D000,1,0
02200,03001,02200_03001_6807,久我・南工業団地,,1,02200_03001_6807,S_0228E000,1,0
02200,03001,02200_03001_6809,久我・南工業団地,,1,02200_03001_6809,S_0228D000,1,0
02200,03001,02200_03001_6810,中書島・横大路車庫,,1,02200_03001_6810,S_0229D000,1,0
02200,03001,02200_03001_6811,久我・南工業団地,,1,02200_03001_6811,S_0228E000,1,0
02200,03001,02200_03001_6813,久我・南工業団地,,1,02200_03001_6813,S_0228D000,1,0
02200,03001,02200_03001_6814,中書島・横大路車庫,,1,02200_03001_6814,S_0229D000,1,0
02200,03001,02200_03001_6815,久我・南工業団地,,1,02200_03001_6815,S_0228E000,1,0
02200,03001,02200_03001_6817,久我・南工業団地,,1,02200_03001_6817,S_0228D000,1,0
02200,03001,02200_03001_6818,中書島・横大路車庫,,1,02200_03001_6818,S_0229D000,1,0
02200,03001,02200_03001_6819,久我・南工業団地,,1,02200_03001_6819,S_0228E000,1,0
02200,03001,02200_03001_6821,久我・南工業団地,,1,02200_03001_6821,S_0228D000,1,0
02200,03001,02200_03001_6822,中書島・横大路車庫,,1,02200_03001_6822,S_0229D000,1,0
02200,03001,02200_03001_6823,久我・南工業団地,,1,02200_03001_6823,S_0228E000,1,0
02200,03001,02200_03001_6825,久我・南工業団地,,1,02200_03001_6825,S_0228D000,1,0
02200,03001,02200_03001_6826,中書島・横大路車庫,,1,02200_03001_6826,S_0229D000,1,0
02200,03001,02200_03001_6827,久我・南工業団地,,1,02200_03001_6827,S_0228E000,1,0
02200,03001,02200_03001_6829,久我・南工業団地,,1,02200_03001_6829,S_0228D000,1,0
02200,03001,02200_03001_6830,中書島・横大路車庫,,1,02200_03001_6830,S_0229D000,1,0
02200,03001,02200_03001_6831,久我・南工業団地,,1,02200_03001_6831,S_0228E000,1,0
02200,03001,02200_03001_6833,久我・南工業団地,,1,02200_03001_6833,S_0228D000,1,0
02200,03001,02200_03001_6834,中書島・横大路車庫,,1,02200_03001_6834,S_0229D000,1,0
02200,03001,02200_03001_6835,久我・南工業団地,,1,02200_03001_6835,S_0228E000,1,0
02200,03001,02200_03001_6836,中書島・横大路車庫,,1,02200_03001_6836,S_0229D000,1,0
02200,03001,02200_03001_6837,久我・南工業団地,,1,02200_03001_6837,S_0228D000,1,0
02200,03001,02200_03001_6838,中書島・横大路車庫,,1,02200_03001_6838,S_0229D000,1,0
02200,03001,02200_03001_6839,久我・南工業団地,,1,02200_03001_6839,S_0228D000,1,0
02200,03001,02200_03001_6841,久我・南工業団地,,1,02200_03001_6841,S_0228D000,1,0
02200,03001,02200_03001_6842,中書島・横大路車庫,,1,02200_03001_6842,S_0229D000,1,0
02200,03001,02200_03001_6843,久我・南工業団地,,1,02200_03001_6843,S_0228E000,1,0
02200,03001,02200_03001_6844,中書島・横大路車庫,,1,02200_03001_6844,S_0229D000,1,0
0229E,01001,0229E_01001_654,京阪中書島・伏見港公園,,1,0229E_01001_654,S_0229E000,1,0
0229E,01001,0229E_01001_656,京阪中書島・伏見港公園,,1,0229E_01001_656,S_0229E000,1,0
0229E,01001,0229E_01001_660,京阪中書島・伏見港公園,,1,0229E_01001_660,S_0229E000,1,0
0229E,01001,0229E_01001_665,京阪中書島・伏見港公園,,1,0229E_01001_665,S_0229E000,1,0
0229E,01001,0229E_01001_669,京阪中書島・伏見港公園,,1,0229E_01001_669,S_0229E000,1,0
0229E,01001,0229E_01001_673,京阪中書島・伏見港公園,,1,0229E_01001_673,S_0229E000,1,0
0229E,01001,0229E_01001_677,京阪中書島・伏見港公園,,1,0229E_01001_677,S_0229E000,1,0
0229E,01001,0229E_01001_681,京阪中書島・伏見港公園,,1,0229E_01001_681,S_0229E000,1,0
0229E,01001,0229E_01001_685,京阪中書島・伏見港公園,,1,0229E_01001_685,S_0229E000,1,0
0229E,01001,0229E_01001_689,京阪中書島・伏見港公園,,1,0229E_01001_689,S_0229E000,1,0
0229E,01001,0229E_01001_693,京阪中書島・伏見港公園,,1,0229E_01001_693,S_0229E000,1,0
0229E,01001,0229E_01001_697,京阪中書島・伏見港公園,,1,0229E_01001_697,S_0229E000,1,0
0229E,01001,0229E_01001_701,京阪中書島・伏見港公園,,1,0229E_01001_701,S_0229E000,1,0
0229E,01001,0229E_01001_707,京阪中書島・伏見港公園,,1,0229E_01001_707,S_0229E000,1,0
0229E,01001,0229E_01001_712,京阪中書島・伏見港公園,,1,0229E_01001_712,S_0229E000,1,0
0229E,02001,0229E_02001_12105,京阪中書島・伏見港公園,,1,0229E_02001_12105,S_0229E000,1,0
0229E,02001,0229E_02001_12110,京阪中書島・伏見港公園,,1,0229E_02001_12110,S_0229E000,1,0
0229E,02001,0229E_02001_12114,京阪中書島・伏見港公園,,1,0229E_02001_12114,S_0229E000,1,0
0229E,02001,0229E_02001_12118,京阪中書島・伏見港公園,,1,0229E_02001_12118,S_0229E000,1,0
0229E,02001,0229E_02001_12122,京阪中書島・伏見港公園,,1,0229E_02001_12122,S_0229E000,1,0
0229E,02001,0229E_02001_12126,京阪中書島・伏見港公園,,1,0229E_02001_12126,S_0229E000,1,0
0229E,02001,0229E_02001_12130,京阪中書島・伏見港公園,,1,0229E_02001_12130,S_0229E000,1,0
0229E,02001,0229E_02001_12134,京阪中書島・伏見港公園,,1,0229E_02001_12134,S_0229E000,1,0
0229E,02001,0229E_02001_12138,京阪中書島・伏見港公園,,1,0229E_02001_12138,S_0229E000,1,0
0229E,02001,0229E_02001_12142,京阪中書島・伏見港公園,,1,0229E_02001_12142,S_0229E000,1,0
0229E,02001,0229E_02001_12146,京阪中書島・伏見港公園,,1,0229E_02001_12146,S_0229E000,1,0
0229E,02001,0229E_02001_12150,京阪中書島・伏見港公園,,1,0229E_02001_12150,S_0229E000,1,0
0229E,02001,0229E_02001_12158,京阪中書島・伏見港公園,,1,0229E_02001_12158,S_0229E000,1,0
0229E,03001,0229E_03001_6785,京阪中書島・伏見港公園,,1,0229E_03001_6785,S_0229E000,1,0
0229E,03001,0229E_03001_6788,京阪中書島・伏見港公園,,1,0229E_03001_6788,S_0229E000,1,0
0229E,03001,0229E_03001_6792,京阪中書島・伏見港公園,,1,0229E_03001_6792,S_0229E000,1,0
0229E,03001,0229E_03001_6796,京阪中書島・伏見港公園,,1,0229E_03001_6796,S_0229E000,1,0
0229E,03001,0229E_03001_6800,京阪中書島・伏見港公園,,1,0229E_03001_6800,S_0229E000,1,0
0229E,03001,0229E_03001_6804,京阪中書島・伏見港公園,,1,0229E_03001_6804,S_0229E000,1,0
0229E,03001,0229E_03001_6808,京阪中書島・伏見港公園,,1,0229E_03001_6808,S_0229E000,1,0
0229E,03001,0229E_03001_6812,京阪中書島・伏見港公園,,1,0229E_03001_6812,S_0229E000,1,0
0229E,03001,0229E_03001_6816,京阪中書島・伏見港公園,,1,0229E_03001_6816,S_0229E000,1,0
0229E,03001,0229E_03001_6820,京阪中書島・伏見港公園,,1,0229E_03001_6820,S_0229E000,1,0
0229E,03001,0229E_03001_6824,京阪中書島・伏見港公園,,1,0229E_03001_6824,S_0229E000,1,0
0229E,03001,0229E_03001_6828,京阪中書島・伏見港公園,,1,0229E_03001_6828,S_0229E000,1,0
0229E,03001,0229E_03001_6832,京阪中書島・伏見港公園,,1,0229E_03001_6832,S_0229E000,1,0
0229E,03001,0229E_03001_6840,京阪中書島・伏見港公園,,1,0229E_03001_6840,S_0229E000,1,0
02300,01001,02300_01001_1960,西大路五条・烏丸五条・京都駅,,1,02300_01001_1960,S_02380000,1,0
02300,01001,02300_01001_1961,西大路五条・烏丸五条・京都駅,,1,02300_01001_1961,S_02380000,1,0
02300,01001,02300_01001_1962,西大路五条・烏丸五条・京都駅,,1,02300_01001_1962,S_02380000,1,0
02300,01001,02300_01001_1963,西大路五条・烏丸五条・京都駅,,1,02300_01001_1963,S_02380000,1,0
02300,01001,02300_01001_1964,西大路五条・烏丸五条・京都駅,,1,02300_01001_1964,S_02380000,1,0
02300,01001,02300_01001_1965,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1965,S_02390000,1,0
02300,01001,02300_01001_1966,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1966,S_02390000,1,0
02300,01001,02300_01001_1967,西大路五条・烏丸五条・京都駅,,1,02300_01001_1967,S_02380000,1,0
02300,01001,02300_01001_1968,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1968,S_02390000,1,0
02300,01001,02300_01001_1969,西大路五条・烏丸五条・京都駅,,1,02300_01001_1969,S_02380000,1,0
02300,01001,02300_01001_1970,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1970,S_02390000,1,0
02300,01001,02300_01001_1971,西大路五条・烏丸五条・京都駅,,1,02300_01001_1971,S_02380000,1,0
02300,01001,02300_01001_1972,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1972,S_02390000,1,0
02300,01001,02300_01001_1973,西大路五条・烏丸五条・京都駅,,1,02300_01001_1973,S_02380000,1,0
02300,01001,02300_01001_1974,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1974,S_02390000,1,0
02300,01001,02300_01001_1975,西大路五条・烏丸五条・京都駅,,1,02300_01001_1975,S_02380000,1,0
02300,01001,02300_01001_1976,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1976,S_02390000,1,0
02300,01001,02300_01001_1977,西大路五条・烏丸五条・京都駅,,1,02300_01001_1977,S_02380000,1,0
02300,01001,02300_01001_1978,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1978,S_02390000,1,0
02300,01001,02300_01001_1979,西大路五条・烏丸五条・京都駅,,1,02300_01001_1979,S_02380000,1,0
02300,01001,02300_01001_1980,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1980,S_02390000,1,0
02300,01001,02300_01001_1981,西大路五条・烏丸五条・京都駅,,1,02300_01001_1981,S_02380000,1,0
02300,01001,02300_01001_1982,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1982,S_02390000,1,0
02300,01001,02300_01001_1983,西大路五条・烏丸五条・京都駅,,1,02300_01001_1983,S_02380000,1,0
02300,01001,02300_01001_1984,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1984,S_02390000,1,0
02300,01001,02300_01001_1985,西大路五条・烏丸五条・京都駅,,1,02300_01001_1985,S_02380000,1,0
02300,01001,02300_01001_1986,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1986,S_02390000,1,0
02300,01001,02300_01001_1987,西大路五条・烏丸五条・京都駅,,1,02300_01001_1987,S_02380000,1,0
02300,01001,02300_01001_1988,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1988,S_02390000,1,0
02300,01001,02300_01001_1989,西大路五条・烏丸五条・京都駅,,1,02300_01001_1989,S_02380000,1,0
02300,01001,02300_01001_1990,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1990,S_02390000,1,0
02300,01001,02300_01001_1991,西大路五条・烏丸五条・京都駅,,1,02300_01001_1991,S_02380000,1,0
02300,01001,02300_01001_1992,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1992,S_02390000,1,0
02300,01001,02300_01001_1993,西大路五条・烏丸五条・京都駅,,1,02300_01001_1993,S_02380000,1,0
02300,01001,02300_01001_1994,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1994,S_02390000,1,0
02300,01001,02300_01001_1995,西大路五条・烏丸五条・京都駅,,1,02300_01001_1995,S_02380000,1,0
02300,01001,02300_01001_1996,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1996,S_02390000,1,0
02300,01001,02300_01001_1997,西大路五条・烏丸五条・京都駅,,1,02300_01001_1997,S_02380000,1,0
02300,01001,02300_01001_1998,西京極・千代原口・洛西バスターミナル,,1,02300_01001_1998,S_02390000,1,0
02300,01001,02300_01001_1999,西大路五条・烏丸五条・京都駅,,1,02300_01001_1999,S_02380000,1,0
02300,01001,02300_01001_2000,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2000,S_02390000,1,0
02300,01001,02300_01001_2001,西大路五条・烏丸五条・京都駅,,1,02300_01001_2001,S_02380000,1,0
02300,01001,02300_01001_2002,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2002,S_02390000,1,0
02300,01001,02300_01001_2003,西大路五条・烏丸五条・京都駅,,1,02300_01001_2003,S_02380000,1,0
02300,01001,02300_01001_2004,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2004,S_02390000,1,0
02300,01001,02300_01001_2005,西大路五条・烏丸五条・京都駅,,1,02300_01001_2005,S_02380000,1,0
02300,01001,02300_01001_2006,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2006,S_02390000,1,0
02300,01001,02300_01001_2007,西大路五条・烏丸五条・京都駅,,1,02300_01001_2007,S_02380000,1,0
02300,01001,02300_01001_2008,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2008,S_02390000,1,0
02300,01001,02300_01001_2009,西大路五条・烏丸五条・京都駅,,1,02300_01001_2009,S_02380000,1,0
02300,01001,02300_01001_2010,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2010,S_02390000,1,0
02300,01001,02300_01001_2011,西大路五条・烏丸五条・京都駅,,1,02300_01001_2011,S_02380000,1,0
02300,01001,02300_01001_2012,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2012,S_02390000,1,0
02300,01001,02300_01001_2013,西大路五条・烏丸五条・京都駅,,1,02300_01001_2013,S_02380000,1,0
02300,01001,02300_01001_2014,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2014,S_02390000,1,0
02300,01001,02300_01001_2015,西大路五条・烏丸五条・京都駅,,1,02300_01001_2015,S_02380000,1,0
02300,01001,02300_01001_2016,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2016,S_02390000,1,0
02300,01001,02300_01001_2017,西大路五条・烏丸五条・京都駅,,1,02300_01001_2017,S_02380000,1,0
02300,01001,02300_01001_2018,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2018,S_02390000,1,0
02300,01001,02300_01001_2019,西大路五条・烏丸五条・京都駅,,1,02300_01001_2019,S_02380000,1,0
02300,01001,02300_01001_2020,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2020,S_02390000,1,0
02300,01001,02300_01001_2021,西大路五条・烏丸五条・京都駅,,1,02300_01001_2021,S_02380000,1,0
02300,01001,02300_01001_2022,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2022,S_02390000,1,0
02300,01001,02300_01001_2023,西大路五条・烏丸五条・京都駅,,1,02300_01001_2023,S_02380000,1,0
02300,01001,02300_01001_2024,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2024,S_02390000,1,0
02300,01001,02300_01001_2025,西大路五条・烏丸五条・京都駅,,1,02300_01001_2025,S_02380000,1,0
02300,01001,02300_01001_2026,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2026,S_02390000,1,0
02300,01001,02300_01001_2027,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2027,S_02390000,1,0
02300,01001,02300_01001_2028,西大路五条・烏丸五条・京都駅,,1,02300_01001_2028,S_02380000,1,0
02300,01001,02300_01001_2029,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2029,S_02390000,1,0
02300,01001,02300_01001_2030,西大路五条・烏丸五条・京都駅,,1,02300_01001_2030,S_02380000,1,0
02300,01001,02300_01001_2031,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2031,S_02390000,1,0
02300,01001,02300_01001_2032,西大路五条・烏丸五条・京都駅,,1,02300_01001_2032,S_02380000,1,0
02300,01001,02300_01001_2033,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2033,S_02390000,1,0
02300,01001,02300_01001_2034,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2034,S_02390000,1,0
02300,01001,02300_01001_2035,西京極・千代原口・洛西バスターミナル,,1,02300_01001_2035,S_02390000,1,0
02300,02001,02300_02001_13162,西大路五条・烏丸五条・京都駅,,1,02300_02001_13162,S_02380000,1,0
02300,02001,02300_02001_13163,西大路五条・烏丸五条・京都駅,,1,02300_02001_13163,S_02380000,1,0
02300,02001,02300_02001_13164,西大路五条・烏丸五条・京都駅,,1,02300_02001_13164,S_02380000,1,0
02300,02001,02300_02001_13165,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13165,S_02390000,1,0
02300,02001,02300_02001_13166,西大路五条・烏丸五条・京都駅,,1,02300_02001_13166,S_02380000,1,0
02300,02001,02300_02001_13167,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13167,S_02390000,1,0
02300,02001,02300_02001_13168,西大路五条・烏丸五条・京都駅,,1,02300_02001_13168,S_02380000,1,0
02300,02001,02300_02001_13169,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13169,S_02390000,1,0
02300,02001,02300_02001_13170,西大路五条・烏丸五条・京都駅,,1,02300_02001_13170,S_02380000,1,0
02300,02001,02300_02001_13171,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13171,S_02390000,1,0
02300,02001,02300_02001_13172,西大路五条・烏丸五条・京都駅,,1,02300_02001_13172,S_02380000,1,0
02300,02001,02300_02001_13173,西大路五条・烏丸五条・京都駅,,1,02300_02001_13173,S_02380000,1,0
02300,02001,02300_02001_13174,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13174,S_02390000,1,0
02300,02001,02300_02001_13175,西大路五条・烏丸五条・京都駅,,1,02300_02001_13175,S_02380000,1,0
02300,02001,02300_02001_13176,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13176,S_02390000,1,0
02300,02001,02300_02001_13177,西大路五条・烏丸五条・京都駅,,1,02300_02001_13177,S_02380000,1,0
02300,02001,02300_02001_13178,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13178,S_02390000,1,0
02300,02001,02300_02001_13179,西大路五条・烏丸五条・京都駅,,1,02300_02001_13179,S_02380000,1,0
02300,02001,02300_02001_13180,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13180,S_02390000,1,0
02300,02001,02300_02001_13181,西大路五条・烏丸五条・京都駅,,1,02300_02001_13181,S_02380000,1,0
02300,02001,02300_02001_13182,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13182,S_02390000,1,0
02300,02001,02300_02001_13183,西大路五条・烏丸五条・京都駅,,1,02300_02001_13183,S_02380000,1,0
02300,02001,02300_02001_13184,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13184,S_02390000,1,0
02300,02001,02300_02001_13185,西大路五条・烏丸五条・京都駅,,1,02300_02001_13185,S_02380000,1,0
02300,02001,02300_02001_13186,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13186,S_02390000,1,0
02300,02001,02300_02001_13187,西大路五条・烏丸五条・京都駅,,1,02300_02001_13187,S_02380000,1,0
02300,02001,02300_02001_13188,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13188,S_02390000,1,0
02300,02001,02300_02001_13189,西大路五条・烏丸五条・京都駅,,1,02300_02001_13189,S_02380000,1,0
02300,02001,02300_02001_13190,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13190,S_02390000,1,0
02300,02001,02300_02001_13191,西大路五条・烏丸五条・京都駅,,1,02300_02001_13191,S_02380000,1,0
02300,02001,02300_02001_13192,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13192,S_02390000,1,0
02300,02001,02300_02001_13193,西大路五条・烏丸五条・京都駅,,1,02300_02001_13193,S_02380000,1,0
02300,02001,02300_02001_13194,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13194,S_02390000,1,0
02300,02001,02300_02001_13195,西大路五条・烏丸五条・京都駅,,1,02300_02001_13195,S_02380000,1,0
02300,02001,02300_02001_13196,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13196,S_02390000,1,0
02300,02001,02300_02001_13197,西大路五条・烏丸五条・京都駅,,1,02300_02001_13197,S_02380000,1,0
02300,02001,02300_02001_13198,西京極・千代原口・洛西バスターミナル,,1,02300_02001_13198,S_02390000,1,0
02300,02001,02300_02001_13199,西大路五条・烏丸五条・京都駅,,1,02300_02001_13199,S_02380000,1,0
